row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l6_d42_t08	6	대화42	B	8	Mood awkward awal-awal date.	데이트 초반 어색 모드.	무드 어쿼드 아왈 아왈 데이트.	awal-awal = reduplication 초반	Mood awkward awal-awal date.	데이트 초반 어색.	무드 어쿼드 아왈 아왈 데이트.	awal-awal = reduplication 초반
l6_d42_t09	6	대화42	A	9	Hahaha aku grogi pura-pura juga.	하하 척만 해도 긴장.	하하하 아꾸 그로기 뿌라 뿌라 주가.		Hahaha saya gementar pura-pura juga.	하하 척만 해도 긴장.	하하하 사야 그믄따르 뿌라 뿌라 주가.	
l6_d42_t10	6	대화42	B	10	Tapi ending sama, peluk + cium.	엔딩 같음, 안기 + 키스.	따삐 엔딩 사마, 쁠룩 + 찌움.		Tapi ending sama, peluk + cium.	엔딩 같음.	따삐 엔딩 사마, 쁠룩 + 찌움.	
l6_d43_t01	6	대화43	B	1	Aku nginep di tempat kamu malam ini?	오늘 밤 너 집에서 잘까?	아꾸 응이넙 디 뜸빳 까무 말람 이니?		Saya nak tidur sini malam ni?	오늘 밤 자도?	사야 낙 띠두르 시니 말람 니?	
l6_d43_t02	6	대화43	A	2	Boleh banget! Tapi kasih tau orang tua?	좋아! 부모님께 알려?	볼레 방엣! 따삐 까시 따우 오랑 뚜아?	orang tua = 부모	Boleh gila! Tapi bagi tahu orang tua?	좋아! 부모님?	볼레 길라! 따삐 바기 따후 오랑 뚜아?	orang tua = 부모
l6_d43_t03	6	대화43	B	3	Aku bilang nginep di Lala.	랄라 집이라고.	아꾸 빌랑 응이넙 디 랄라.	bilang = 말하다 (구어)	Saya kata tidur di Lala.	랄라 집이라고.	사야 까따 띠두르 디 랄라.	kata = 말하다 (말레이, bilang은 인니 구어)
l6_d43_t04	6	대화43	A	4	Lala tahu?	랄라 알아?	랄라 따후?		Lala tahu?	알아?	랄라 따후?	
l6_d43_t05	6	대화43	B	5	Iya, dia cover aku.	응, 커버해줘.	이야, 디아 커버 아꾸.	cover = 영어	Ya, dia cover saya.	응, 커버.	야, 디아 커버 사야.	cover = 영어
l6_d43_t06	6	대화43	A	6	Aku bawa pizza + film.	피자 + 영화.	아꾸 바와 핏자 + 필름.		Saya bawa pizza + filem.	피자 + 영화.	사야 바와 핏자 + 필름.	filem = 영화 (말레이 철자)
l6_d43_t07	6	대화43	B	7	Sweet. Aku siapin selimut hangat.	sweet. 따뜻한 이불.	스윗. 아꾸 시아삔 슬리뭇 항앗.		Sweet. Saya sediakan selimut hangat.	sweet.	스윗. 사야 스디아깐 슬리뭇 항앗.	
l6_d43_t08	6	대화43	A	8	Aku gugup sebenarnya.	사실 긴장.	아꾸 구굽 스브나르냐.		Saya gementar sebenarnya.	긴장.	사야 그믄따르 스브나르냐.	
l6_d43_t09	6	대화43	B	9	Sama. Tapi seru.	나도. 그래도 재밌어.	사마. 따삐 스루.		Sama. Tapi seronok.	나도. 재밌어.	사마. 따삐 스로녹.	seronok = 재밌는 (말레이, seru는 인니/공통)
l6_d43_t10	6	대화43	A	10	Sampai nanti malam, sayang.	이따 밤에 봐, 자기.	삼빠이 난띠 말람, 사양.		Jumpa nanti malam, sayang.	이따 봐.	줌빠 난띠 말람, 사양.	
l6_d44_t01	6	대화44	A	1	Punggung kamu kenceng banget.	등 빡셈.	뿡궁 까무 끈쩡 방엣.	kenceng = kencang 구어	Belakang awak ketat gila.	등 빡셈.	블라깡 아왁 끄땃 길라.	ketat = 빡빡한 (말레이, kencang은 양쪽)
l6_d44_t02	6	대화44	B	2	Tekan pelan-pelan ya.	천천히 눌러.	뜨깐 쁠란 쁠란 야.		Tekan perlahan-lahan ya.	천천히.	뜨깐 쁘를라한 라한 야.	
l6_d44_t03	6	대화44	A	3	Pakai oil lavender favorit kamu.	라벤더 오일.	빠까이 오일 라벤더 파보릿 까무.	oil = 영어	Pakai oil lavender kegemaran awak.	라벤더 오일.	빠까이 오일 라벤더 끄그마란 아왁.	oil = 영어, kegemaran = 좋아하는 것
l6_d44_t04	6	대화44	B	4	Mmm wangi banget.	음 향기.	음 왕이 방엣.		Mmm wangi gila.	음 향기.	음 왕이 길라.	
l6_d44_t05	6	대화44	A	5	Bahu kamu lebar, susah jangkau.	어깨 넓어, 어렵.	바후 까무 르바르, 수사 장까우.	bahu = 어깨, jangkau = 닿다	Bahu awak luas, susah capai.	어깨 넓어.	바후 아왁 루아스, 수사 짜빠이.	luas = 넓은 (말레이, lebar는 양쪽), capai = 닿다 (말레이, jangkau는 양쪽)
l6_d44_t06	6	대화44	B	6	Naik atas, biar gampang.	위로 올라와, 쉽게.	나익 아따스, 비아르 감빵.	naik = 오르다, atas = 위	Naik atas, supaya senang.	위로, 쉽게.	나익 아따스, 수빠야 스낭.	
l6_d44_t07	6	대화44	A	7	Eh, dekat banget gini.	오, 가까워.	에, 드깟 방엣 기니.		Eh, dekat gila macam ni.	오, 가까워.	에, 드깟 길라 마짬 니.	
l6_d44_t08	6	대화44	B	8	Lanjut pijat jangan berhenti.	계속 마사지, 멈추지 마.	란줏 삐잣 장안 브르흔띠.	berhenti = 멈추다	Teruskan urut jangan berhenti.	계속 마사지.	뜨루스깐 우룻 장안 브르흔띠.	berhenti = 멈추다
l6_d44_t09	6	대화44	A	9	Susah konsentrasi gini posisinya.	이 자세 집중 어려워.	수사 콘센트라시 기니 뽀시시냐.	posisi = 자세	Susah konsentrasi macam ni posisinya.	집중 어려워.	수사 콘센트라시 마짬 니 뽀시시냐.	posisi = 자세
l6_d44_t10	6	대화44	B	10	Hahaha, kalau gitu istirahat dulu.	하하, 그럼 휴식.	하하하, 깔라우 기뚜 이스띠라핫 둘루.	istirahat = 휴식	Hahaha, kalau macam tu rehat dulu.	하하, 휴식.	하하하, 깔라우 마짬 뚜 레핫 둘루.	rehat = 휴식 (말레이, istirahat은 양쪽)
l5_d11_t01	5	대화11	B	1	BTS comeback live mulai 5 menit lagi!	BTS 컴백 라이브 5분 후!	베떼에스 컴백 라이브 물라이 리마 므닛 라기!		BTS comeback live mula 5 minit lagi!	BTS 라이브 5분!	베떼에스 컴백 라이브 물라 리마 미닛 라기!	
l5_d11_t02	5	대화11	A	2	Aku siap pop corn + selimut.	팝콘 + 이불 준비.	아꾸 시압 빱 코른 + 슬리뭇.		Saya sedia popcorn + selimut.	팝콘 + 이불.	사야 스디아 빱 코른 + 슬리뭇.	
l5_d11_t03	5	대화11	B	3	Eh, kamu beneran nonton K-pop?	어, 정말 K-pop?	에, 까무 브너란 논똔 케이팝?		Eh, awak betul-betul tonton K-pop?	정말 K-pop?	에, 아왁 브뚤 브뚤 똔똔 케이팝?	
l5_d11_t04	5	대화11	A	4	Iya, aku belajar buat kamu.	응, 너 위해 배움.	이야, 아꾸 블라자르 부앗 까무.		Ya, saya belajar untuk awak.	응, 너 위해.	야, 사야 블라자르 운뚝 아왁.	
l5_d11_t05	5	대화11	B	5	Eh, sweet juga ya kamu.	오, 너 sweet 하네.	에, 스윗 주가 야 까무.		Eh, sweet juga awak.	오, sweet.	에, 스윗 주가 아왁.	
l5_d11_t06	5	대화11	A	6	Aku suka kamu, sebenarnya.	솔직히 너 좋아해.	아꾸 수까 까무, 스브나르냐.		Saya suka awak, sebenarnya.	솔직히 너 좋아.	사야 수까 아왁, 스브나르냐.	
l5_d11_t07	5	대화11	B	7	Aku tahu kok dari awal.	처음부터 알았어.	아꾸 따후 꼭 다리 아왈.		Saya tahu kok dari awal.	처음부터 알았어.	사야 따후 꼭 다리 아왈.	kok = 어조사 (인니/말레이)
l5_d11_t08	5	대화11	A	8	Eh? Sejak kapan?	어? 언제부터?	에? 스작 까빤?		Eh? Sejak bila?	어? 언제부터?	에? 스작 빌라?	
l5_d11_t09	5	대화11	B	9	Sejak d05 di kafe.	d05 카페부터.	스작 데 리마 디 까페.		Sejak d05 di kafe.	d05 카페.	스작 데 리마 디 까페.	
l5_d11_t10	5	대화11	A	10	Wah, kenapa nggak respond?	왜 응답 안 했어?	와, 끄나빠 응각 리스폰?	respond = 영어	Wah, kenapa tak respon?	왜 응답 안?	와, 끄나빠 딱 리스폰?	
l5_d11_t11	5	대화11	B	11	Lagi tunggu kamu confess langsung.	직접 고백 기다림.	라기 뚱구 까무 컨페스 랑숭.	confess = 영어	Tengah tunggu awak confess terus.	직접 고백 기다림.	뜨응아 뚱구 아왁 컨페스 뜨루스.	
l5_d11_t12	5	대화11	A	12	Live mulai. Habis live, dating?	라이브 시작. 끝나고 데이트?	라이브 물라이. 하비스 라이브, 데이팅?		Live mula. Habis live, dating?	라이브 시작.	라이브 물라. 하비스 라이브, 데이팅?	
l5_d12_t01	5	대화12	A	1	Aku daftar kelas Korea hari ini.	오늘 한국어 수업 등록.	아꾸 다프따르 끌라스 꼬레아 하리 이니.	kelas = 수업	Saya daftar kelas Korea hari ni.	한국어 등록.	사야 다프따르 끌라스 꼬레아 하리 니.	kelas = 수업
l5_d12_t02	5	대화12	B	2	Wah, level apa?	와, 어느 레벨?	와, 레블 아빠?	level = 영어	Wah, level apa?	와, 레벨?	와, 레블 아빠?	level = 영어
