row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l6_d28_t09	6	대화28	A	9	Janji selalu sayang aku?	언제나 사랑 약속?	잔지 슬랄루 사양 아꾸?		Janji selalu sayang saya?	언제나 사랑?	잔지 슬랄루 사양 사야?	
l6_d28_t10	6	대화28	B	10	Janji, sampai akhir.	약속, 끝까지.	잔지, 삼빠이 아키르.	akhir = 끝	Janji, sampai akhir.	약속, 끝까지.	잔지, 삼빠이 아키르.	akhir = 끝
l6_d29_t01	6	대화29	A	1	Hari ini menyenangkan.	오늘 즐거웠어.	하리 이니 므녀낭깐.	menyenangkan = 즐거운	Hari ini menyeronokkan.	오늘 즐거웠어.	하리 이니 므녀로녹깐.	menyeronokkan = 즐거운 (말레이, menyenangkan은 인니)
l6_d29_t02	6	대화29	B	2	Belum mau pulang.	아직 안 가.	블룸 마우 뿔랑.		Belum nak balik.	아직 안 가.	블룸 낙 발릭.	
l6_d29_t03	6	대화29	A	3	Mampir minum lagi?	한 잔 더?	맘삐르 미눔 라기?	mampir = 들르다	Singgah minum lagi?	한 잔 더?	싱가 미눔 라기?	singgah = 들르다 (말레이, mampir는 양쪽)
l6_d29_t04	6	대화29	B	4	Atau jalan kaki di taman.	공원 산책.	아따우 잘란 까끼 디 따만.	taman = 공원	Atau jalan kaki di taman.	공원 산책.	아따우 잘란 까끼 디 따만.	taman = 공원
l6_d29_t05	6	대화29	A	5	Aku ingin sesuatu.	뭔가 원해.	아꾸 잉인 스수아뚜.	ingin = 원하다, sesuatu = 무엇	Saya nak sesuatu.	뭔가 원해.	사야 낙 스수아뚜.	sesuatu = 무엇
l6_d29_t06	6	대화29	B	6	Apa?	뭐?	아빠?		Apa?	뭐?	아빠?	
l6_d29_t07	6	대화29	A	7	Bisa aku cium?	키스해도?	비사 아꾸 찌움?	cium = 키스	Boleh saya cium?	키스해도?	볼레 사야 찌움?	cium = 키스
l6_d29_t08	6	대화29	B	8	Pelan ya...	천천히...	쁠란 야...		Perlahan ya...	천천히...	쁘를라한 야...	perlahan = 천천히 (말레이)
l6_d29_t09	6	대화29	A	9	Bibirmu manis.	입술 달콤.	비비르무 마니스.	bibir = 입술, manis = 달콤	Bibir awak manis.	입술 달콤.	비비르 아왁 마니스.	bibir = 입술, manis = 달콤
l6_d29_t10	6	대화29	B	10	Sekali lagi.	한 번 더.	스깔리 라기.		Sekali lagi.	한 번 더.	스깔리 라기.	
l6_d30_t01	6	대화30	A	1	Mau mandi bareng?	같이 샤워?	마우 만디 바릉?	mandi = 샤워, bareng = 함께	Nak mandi sama-sama?	같이 샤워?	낙 만디 사마 사마?	mandi = 샤워 (말레이/인니 공통)
l6_d30_t02	6	대화30	B	2	Boleh, hangat sekali.	좋아, 따뜻해.	볼레, 항앗 스깔리.	hangat = 따뜻한	Boleh, hangat sangat.	좋아, 따뜻해.	볼레, 항앗 상앗.	hangat = 따뜻한
l6_d30_t03	6	대화30	A	3	Aku tuangin air dulu.	물 받아.	아꾸 뚜앙인 아이르 둘루.	tuangin = menuangkan 구어, 따르다	Saya isi air dulu.	물 받아.	사야 이시 아이르 둘루.	isi = 채우다 (말레이, tuangin은 인니 구어)
l6_d30_t04	6	대화30	B	4	Sabunmu wangi.	비누 향기.	사분무 왕이.	sabun = 비누, wangi = 향기	Sabun awak wangi.	비누 향기.	사분 아왁 왕이.	sabun = 비누, wangi = 향기
l6_d30_t05	6	대화30	A	5	Jangan tertawa, geli.	웃지 마, 간지러워.	장안 뜨르따와, 글리.	tertawa = 웃다, geli = 간지러운	Jangan ketawa, geli.	웃지 마, 간지러워.	장안 끄따와, 글리.	ketawa = 웃다 (말레이, tertawa는 양쪽), geli = 간지러운
l6_d30_t06	6	대화30	B	6	Maaf, tubuh kamu lucu.	귀여워.	마앞, 뚜부 까무 루쭈.	tubuh = 몸	Maaf, badan awak lucu.	귀여워.	마앞, 바단 아왁 루쭈.	badan = 몸 (말레이, tubuh은 양쪽)
l6_d30_t07	6	대화30	A	7	Aku basahin rambut kamu.	머리 적셔.	아꾸 바사힌 람붓 까무.	basahin = membasahi 구어, rambut = 머리	Saya basahkan rambut awak.	머리 적셔.	사야 바사깐 람붓 아왁.	basahkan = 적시다 (말레이), rambut = 머리
l6_d30_t08	6	대화30	B	8	Pelan, jangan ke mata.	눈 안 가게.	쁠란, 장안 끄 마따.	mata = 눈	Perlahan, jangan ke mata.	눈 안 가게.	쁘를라한, 장안 끄 마따.	mata = 눈
l6_d30_t09	6	대화30	A	9	Aku gosokin punggung.	등 밀어줘.	아꾸 고소낀 뿡궁.	gosokin = menggosok 구어, punggung = 등	Saya gosok belakang awak.	등 밀어줘.	사야 고속 블라깡 아왁.	gosok = 문지르다, belakang = 등 (말레이, punggung은 양쪽)
l6_d30_t10	6	대화30	B	10	Romantis banget mandi gini.	로맨틱 샤워.	로맨띠스 방엣 만디 기니.	gini = begini 구어	Romantik gila mandi camni.	로맨틱 샤워.	로맨띠스 길라 만디 짬니.	camni = begini 구어 (말레이, gini는 인니)
l6_d31_t01	6	대화31	A	1	Pilih baju buat aku?	옷 골라줘.	삘리 바주 부앗 아꾸?	pilih = 고르다, baju = 옷	Pilih baju untuk saya?	옷 골라줘.	삘리 바주 운뚝 사야?	pilih = 고르다, baju = 옷
l6_d31_t02	6	대화31	B	2	Kamu pakai apa hari ini?	오늘 뭐 입어?	까무 빠까이 아빠 하리 이니?		Awak pakai apa hari ini?	오늘 뭐 입어?	아왁 빠까이 아빠 하리 이니?	
l6_d31_t03	6	대화31	A	3	Bingung, ada acara penting.	중요 행사.	빙웅, 아다 아짜라 쁜띵.	penting = 중요	Bingung, ada acara penting.	중요 행사.	빙웅, 아다 아짜라 쁜띵.	penting = 중요
l6_d31_t04	6	대화31	B	4	Yang ini cocok.	이거 어울려.	양 이니 쪼쪽.	cocok = 어울리는	Yang ini sesuai.	이거 어울려.	양 이니 스수아이.	sesuai = 어울리는 (말레이, cocok은 양쪽)
l6_d31_t05	6	대화31	A	5	Kamu mau lihat aku ganti?	옷 갈아입기 봐?	까무 마우 리핫 아꾸 간띠?	ganti = 갈아입다	Awak nak tengok saya tukar baju?	옷 갈아입기 봐?	아왁 낙 뜽옥 사야 뚜까르 바주?	tukar baju = 옷 갈아입다 (말레이, ganti는 양쪽)
l6_d31_t06	6	대화31	B	6	Boleh.	응.	볼레.		Boleh.	응.	볼레.	
l6_d31_t07	6	대화31	A	7	Aku malu sebenarnya.	사실 부끄러워.	아꾸 말루 스브나르냐.	sebenarnya = 사실	Saya malu sebenarnya.	사실 부끄러워.	사야 말루 스브나르냐.	sebenarnya = 사실
l6_d31_t08	6	대화31	B	8	Aku tutup mata.	눈 가릴게.	아꾸 뚜뚭 마따.		Saya tutup mata.	눈 가릴게.	사야 뚜뚭 마따.	
l6_d31_t09	6	대화31	A	9	Hahaha, pura-pura saja.	척만.	하하하, 뿌라 뿌라 사자.	pura-pura = reduplication 척하다	Hahaha, pura-pura je.	척만.	하하하, 뿌라 뿌라 즈.	pura-pura = reduplication 척하다
l6_d31_t10	6	대화31	B	10	Kamu cantik tanpa baju mahal.	비싼 옷 없어도 예뻐.	까무 짠띡 딴빠 바주 마할.	tanpa = 없이	Awak cantik tanpa baju mahal.	비싼 옷 없어도 예뻐.	아왁 짠띡 딴빠 바주 마할.	tanpa = 없이
l6_d32_t01	6	대화32	A	1	Aku rindu kamu sekarang.	지금 그리워.	아꾸 린두 까무 스까랑.	rindu = 그리워하다	Saya rindu awak sekarang.	지금 그리워.	사야 린두 아왁 스까랑.	rindu = 그리워하다
l6_d32_t02	6	대화32	B	2	Aku juga, basah hujan jalan pulang.	나도, 비 맞으며 귀가.	아꾸 주가, 바사 후잔 잘란 뿔랑.	basah = 젖은, hujan = 비	Saya pun, basah hujan jalan balik.	비 맞으며 귀가.	사야 뿐, 바사 후잔 잘란 발릭.	basah = 젖은, hujan = 비
l6_d32_t03	6	대화32	A	3	Kamu butuh peluk?	안아줘?	까무 부뚜 쁠룩?	butuh = 필요하다	Awak perlu peluk?	안아줘?	아왁 쁘를루 쁠룩?	perlu = 필요하다 (말레이, butuh은 인니)
l6_d32_t04	6	대화32	B	4	Iya, peluk hangat.	응, 따뜻하게.	이야, 쁠룩 항앗.		Ya, peluk hangat.	응, 따뜻하게.	야, 쁠룩 항앗.	
l6_d32_t05	6	대화32	A	5	Kapan kamu sampai?	언제 도착?	까빤 까무 삼빠이?		Bila awak sampai?	언제 도착?	빌라 아왁 삼빠이?	
l6_d32_t06	6	대화32	B	6	30 menit.	30분.	띠가 뿔루 므닛.		30 minit.	30분.	띠가 뿔루 미닛.	
l6_d32_t07	6	대화32	A	7	Aku siapin teh hangat.	따뜻한 차.	아꾸 시아삔 떼 항앗.	siapin = menyiapkan 구어	Saya sediakan teh hangat.	따뜻한 차.	사야 스디아깐 떼 항앗.	sediakan = 준비하다 (말레이, siapin은 인니 구어)
l6_d32_t08	6	대화32	B	8	Dan sentuhanmu di rambut.	네 손길 머리에.	단 슨뚜한무 디 람붓.	sentuhan = 손길	Dan sentuhan awak di rambut.	네 손길 머리에.	단 슨뚜한 아왁 디 람붓.	sentuhan = 손길
