row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l2_d02_t08	2	대화02	B	8	OK, aku ajak Joon juga.	응, 준도 부를게.	오께, 아꾸 아작 준 주가.		OK, saya ajak Joon juga.	응, 준도.	오케이, 사야 아작 준 주가.	
l2_d02_t09	2	대화02	A	9	Joon orang Korea kan?	준 한국인이지?	준 오랑 꼬레아 깐?	kan = 그렇지 (확인 어기조사)	Joon orang Korea kan?	준 한국인?	준 오랑 꼬레아 깐?	kan = 그렇지 (확인 어기조사)
l2_d02_t10	2	대화02	B	10	Iya, suami aku.	응, 내 남편.	이야, 수아미 아꾸.		Ya, suami saya.	응, 남편.	야, 수아미 사야.	
l2_d02_t11	2	대화02	A	11	Wah, kerja sama kantor?	와, 같은 회사?	와, 끄르자 사마 깐또르?	kantor = 사무실/회사	Wah, kerja pejabat sama?	와, 같은 회사?	와, 끄르자 쁘자밧 사마?	pejabat = 사무실/회사 (말레이, kantor는 인니)
l2_d02_t12	2	대화02	B	12	Iya, departemen lain.	응, 다른 부서.	이야, 디파르뜨먼 라인.	departemen = 부서	Ya, jabatan lain.	응, 다른 부서.	야, 자바딴 라인.	jabatan = 부서 (말레이, departemen은 인니)
l2_d02_t13	2	대화02	A	13	Romantic banget!	로맨틱!	로맨틱 방엣!		Romantik gila!	로맨틱!	로맨틱 길라!	romantik = 로맨틱 (말레이 철자), gila = 매우
l2_d02_t14	2	대화02	B	14	Hehe, see you jam 12.	헤헤, 12시에.	헤헤, 시 유 잠 두아 블라스.		Hehe, see you pukul 12.	헤헤, 12시.	헤헤, 시 유 뿌꿀 두아 블라스.	
l2_d03_t01	2	대화03	B	1	Bu, aku sudah sampai Seoul.	엄마, 서울 도착.	부, 아꾸 수다 삼빠이 세울.	sampai = 도착	Mak, saya dah sampai Seoul.	엄마, 서울 도착.	막, 사야 다 삼빠이 세울.	sampai = 도착, Mak = 엄마 (말레이)
l2_d03_t02	2	대화03	A	2	Alhamdulillah. Sehat?	알함둘릴라. 건강?	알함둘릴라. 세핫?	Alhamdulillah = 신께 감사 (이슬람 일상)	Alhamdulillah. Sihat?	알함둘릴라. 건강?	알함둘릴라. 시핫?	sihat = 건강 (말레이 철자, sehat는 인니), Alhamdulillah = 신께 감사
l2_d03_t03	2	대화03	B	3	Sehat. Cuaca dingin.	건강. 날씨 추워.	세핫. 쭈아짜 딩인.	cuaca = 날씨, dingin = 추운	Sihat. Cuaca sejuk.	건강. 날씨 추워.	시핫. 쭈아짜 스죽.	cuaca = 날씨, sejuk = 춥다 (말레이, dingin은 양쪽)
l2_d03_t04	2	대화03	A	4	Pakai jaket tebal.	두꺼운 잠바.	빠까이 자껫 뜨발.	tebal = 두꺼운	Pakai jaket tebal.	두꺼운 잠바.	빠까이 자껫 뜨발.	tebal = 두꺼운
l2_d03_t05	2	대화03	B	5	Iya, Min-jun beli jaket buat aku.	응, 민준이 사줬어.	이야, 민준 블리 자껫 부앗 아꾸.	beli = 사다	Ya, Min-jun beli jaket untuk saya.	응, 민준이 사줬어.	야, 민준 블리 자껫 운뚝 사야.	beli = 사다, untuk = ~위해 (말레이, buat은 양쪽)
l2_d03_t06	2	대화03	A	6	Anak baik. Ibu lega.	착해. 엄마 안심.	아낙 바익. 이부 르가.	lega = 안심	Anak baik. Mak lega.	착해. 엄마 안심.	아낙 바익. 막 르가.	lega = 안심
l2_d03_t07	2	대화03	B	7	Apartment di Hongdae, dekat metro.	홍대 아파트, 지하철 가까이.	아빠르뜨먼 디 홍대, 드깟 메트로.		Apartment di Hongdae, dekat metro.	홍대 아파트, 지하철 가까이.	아빠르뜨먼 디 홍대, 드깟 메트로.	
l2_d03_t08	2	대화03	A	8	Aman daerahnya?	동네 안전?	아만 다에라냐?	aman = 안전, daerah = 지역	Selamat kawasan?	동네 안전?	슬라맛 까와산?	selamat = 안전 (말레이, aman은 양쪽), kawasan = 지역 (말레이, daerah는 양쪽)
l2_d03_t09	2	대화03	B	9	Aman banget, banyak student.	매우, 학생 많아.	아만 방엣, 바냑 스뚜덴.	student = 영어 차용	Selamat sangat, ramai student.	매우, 학생 많아.	슬라맛 상앗, 라마이 스뚜덴.	ramai = (사람이) 많다 (말레이, banyak은 양쪽), student = 영어
l2_d03_t10	2	대화03	A	10	Bapak titip salam.	아빠가 안부.	바빡 띠띱 살람.	titip salam = 안부 전하다 (관용)	Bapa kirim salam.	아빠 안부.	바빠 끼림 살람.	kirim salam = 안부 전하다 (말레이, titip salam은 인니)
l2_d03_t11	2	대화03	B	11	Salam balik. Ibu jaga kesehatan.	안부 답. 엄마 건강.	살람 발릭. 이부 자가 끄세하딴.	balik = 돌아오는, jaga = 지키다	Salam balik. Mak jaga kesihatan.	안부 답. 엄마 건강.	살람 발릭. 막 자가 끄시하딴.	balik = 돌아오는, kesihatan = 건강 (말레이 철자)
l2_d03_t12	2	대화03	A	12	Kamu juga. Telepon tiap minggu ya.	너도. 매주 전화.	까무 주가. 뗄레폰 띠압 밍구 야.	tiap = 매	Awak juga. Telefon tiap minggu ya.	너도. 매주 전화.	아왁 주가. 뗄레폰 띠압 밍구 야.	telefon = 전화 (말레이 철자), tiap = 매
l2_d03_t13	2	대화03	B	13	Pasti, Bu. Aku kangen.	꼭, 엄마. 그리워.	빠스띠, 부. 아꾸 깡엔.		Mestilah, Mak. Saya rindu.	꼭, 엄마. 그리워.	메스띨라, 막. 사야 린두.	
l2_d03_t14	2	대화03	A	14	Ibu juga. Doakan.	엄마도. 기도.	이부 주가. 도아깐.	doakan = 기도해라	Mak juga. Doakan.	엄마도. 기도.	막 주가. 도아깐.	doakan = 기도해라
l2_d04_t01	2	대화04	B	1	Yuna, kapan kita ketemu?	유나, 언제 만나?	유나, 까빤 끼따 끄뜨무?		Yuna, bila kita jumpa?	유나, 언제?	유나, 빌라 끼따 줌빠?	
l2_d04_t02	2	대화04	A	2	Sari! Akhir minggu ini gimana?	사리! 이번 주말 어때?	사리! 아키르 밍구 이니 기마나?		Aina! Hujung minggu ini macam mana?	아이나! 이번 주말?	아이나! 후중 밍구 이니 마짬 마나?	
l2_d04_t03	2	대화04	B	3	Boleh. Tempat?	좋아. 장소?	볼레. 뜸빳?	tempat = 장소	Boleh. Tempat?	좋아. 장소?	볼레. 뜸빳?	tempat = 장소
l2_d04_t04	2	대화04	A	4	Cafe di Hongdae, aku tahu satu.	홍대 카페, 알아.	까페 디 홍대, 아꾸 따후 사뚜.		Cafe di Hongdae, saya tahu satu.	홍대 카페, 알아.	까페 디 홍대, 사야 따후 사뚜.	
l2_d04_t05	2	대화04	B	5	Aku juga di Hongdae sekarang.	홍대 살아 지금.	아꾸 주가 디 홍대 스까랑.		Saya pun di Hongdae sekarang.	홍대 살아.	사야 뿐 디 홍대 스까랑.	pun = 도/조차
l2_d04_t06	2	대화04	A	6	Wah, dekat! Kapan pindah?	와, 가까워! 언제 이주?	와, 드깟! 까빤 삔다?		Wah, dekat! Bila pindah?	와, 가까워! 언제?	와, 드깟! 빌라 삔다?	
l2_d04_t07	2	대화04	B	7	Bulan lalu.	지난달.	불란 랄루.	lalu = 지난	Bulan lepas.	지난달.	불란 르빠스.	lepas = 지난 (말레이, lalu는 양쪽)
l2_d04_t08	2	대화04	A	8	Aku mau tahu cerita Korea kamu.	한국 얘기 듣고 싶어.	아꾸 마우 따후 쩨리따 꼬레아 까무.	cerita = 이야기	Saya nak tahu cerita Korea awak.	한국 얘기.	사야 낙 따후 쩨리따 꼬레아 아왁.	cerita = 이야기
l2_d04_t09	2	대화04	B	9	Banyak cerita lucu.	재밌는 얘기 많아.	바냑 쩨리따 루쭈.	lucu = 재밌다	Banyak cerita lucu.	재밌는 얘기 많아.	바냑 쩨리따 루쭈.	lucu = 재밌다
l2_d04_t10	2	대화04	A	10	Sabtu jam 4 ya.	토요일 4시.	삽뚜 잠 음빳 야.		Sabtu pukul 4 ya.	토요일 4시.	삽뚜 뿌꿀 음빳 야.	
l2_d04_t11	2	대화04	B	11	Aman. Aku bawa Min-jun?	오케이. 민준 데려가?	아만. 아꾸 바와 민준?		Okay. Saya bawa Min-jun?	오케. 민준?	오케이. 사야 바와 민준?	
l2_d04_t12	2	대화04	A	12	Boleh, biar kenalan.	좋아, 알게.	볼레, 비아르 끄날란.	kenalan = 알아가다	Boleh, supaya kenal.	좋아, 알게.	볼레, 수빠야 끄날.	kenal = 알다 (말레이)
l2_d04_t13	2	대화04	B	13	Send pin location ya.	위치 핀 보내.	센드 핀 로께이션 야.	send = 영어 차용	Send pin location ya.	위치 핀.	센드 핀 로께이션 야.	send = 영어 차용
l2_d04_t14	2	대화04	A	14	Sebentar, aku share.	잠깐, 공유.	스븐따르, 아꾸 셰어.	share = 영어 차용	Sekejap, saya share.	잠깐, 공유.	스끄잡, 사야 셰어.	share = 영어 차용
l3_d06_t01	3	대화06	B	1	Min-jun, akad nikah jam 9 pagi besok.	민준, 아까드 니까 내일 오전 9시.	민준, 아깟 니까 잠 슴빌란 빠기 베속.	akad nikah = 이슬람 혼인 의식	Min-jun, akad nikah pukul 9 pagi esok.	민준, 아까드 니까 내일 9시.	민준, 아깟 니까 뿌꿀 슴빌란 빠기 에속.	akad nikah = 이슬람 혼인 의식 (말레이/인니 공통)
l3_d06_t02	3	대화06	A	2	Aku grogi banget.	긴장 많이.	아꾸 그로기 방엣.	grogi = 긴장	Saya gementar gila.	긴장.	사야 그믄따르 길라.	gementar = 긴장 (말레이, grogi는 인니)
l3_d06_t03	3	대화06	B	3	Tenang. Cuma janji depan penghulu.	차분. 사회자 앞 약속.	뜨낭. 쭈마 잔지 드빤 쁭훌루.	penghulu = 이슬람 사회자	Tenang. Cuma janji depan kadi.	차분. 까디 앞.	뜨낭. 쭈마 잔지 드빤 까디.	kadi = 이슬람 사회자/심판 (말레이, penghulu는 인니)
l3_d06_t04	3	대화06	A	4	Aku harus bilang apa?	뭐라고 말해야?	아꾸 하루스 빌랑 아빠?		Saya kena cakap apa?	뭐라고?	사야 끄나 짜깝 아빠?	
l3_d06_t05	3	대화06	B	5	Saya terima nikahnya, dengan mahar...	받아들입니다, mahar 와...	사야 뜨리마 니까냐, 등안 마하르...	mahar = 신부값/지참금	Saya terima nikahnya, dengan mahar...	받아들입니다, mahar...	사야 뜨리마 니까냐, 등안 마하르...	mahar = 신부값/지참금 (이슬람 공통)
l3_d06_t06	3	대화06	A	6	Maharnya berapa?	mahar 얼마?	마하르냐 브라빠?		Maharnya berapa?	mahar 얼마?	마하르냐 브라빠?	
