row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l2_d08_t08	2	대화08	B	8	Wah, harus belajar dong.	배워야지.	와, 하루스 블라자르 동.	dong = 어기조사	Wah, kena belajar la.	배워야지.	와, 끄나 블라자르 라.	la = 어기조사
l2_d08_t09	2	대화08	A	9	Mau ngajarin?	가르쳐줄래?	마우 응아자린?		Nak ajar?	가르쳐줄래?	낙 아자르?	
l2_d08_t10	2	대화08	B	10	Boleh, kapan ketemu?	응, 언제 만나?	볼레, 까빤 끄뜨무?		Boleh, bila jumpa?	응, 언제?	볼레, 빌라 줌빠?	
l2_d08_t11	2	대화08	A	11	Akhir minggu, kafe Sudirman?	주말, Sudirman 카페?	아키르 밍구, 까페 수디르만?		Hujung minggu, kafe Bukit Bintang?	주말, Bukit Bintang 카페?	후중 밍구, 까페 부킷 빈땅?	Bukit Bintang = KL 명소 (Sudirman은 자카르타)
l2_d08_t12	2	대화08	B	12	Oke! Jam berapa?	OK! 몇 시?	오께! 잠 브라빠?		Okay! Pukul berapa?	OK! 몇 시?	오케이! 뿌꿀 브라빠?	
l2_d08_t13	2	대화08	A	13	Jam 4 sore?	오후 4시?	잠 음빳 소레?		Pukul 4 petang?	오후 4시?	뿌꿀 음빳 쁘땅?	
l2_d08_t14	2	대화08	B	14	Deal, sampai Sabtu!	딜, 토요일!	딜, 삼빠이 삽뚜!		Deal, jumpa Sabtu!	딜, 토요일!	딜, 줌빠 삽뚜!	
l2_d09_t01	2	대화09	A	1	Senin pagi kita lari di GBK ya.	월요일 GBK 러닝.	스닌 빠기 끼따 라리 디 게베까 야.	GBK = Gelora Bung Karno (자카르타 스포츠 단지)	Isnin pagi kita lari di KLCC park ya.	월요일 KLCC 러닝.	이스닌 빠기 끼따 라리 디 께엘시시 빠르크 야.	KLCC park = KL Twin Tower 옆 공원 (GBK는 자카르타)
l2_d09_t02	2	대화09	B	2	Jam berapa?	몇 시?	잠 브라빠?		Pukul berapa?	몇 시?	뿌꿀 브라빠?	
l2_d09_t03	2	대화09	A	3	Jam 6 pagi, 5K.	아침 6시, 5K.	잠 으남 빠기, 리마 까.		Pukul 6 pagi, 5K.	아침 6시.	뿌꿀 으남 빠기, 리마 까.	
l2_d09_t04	2	대화09	B	4	Aku ikut! Pakai apa?	참가! 뭐 입어?	아꾸 이꿋! 빠까이 아빠?		Saya ikut! Pakai apa?	참가!	사야 이꿋! 빠까이 아빠?	
l2_d09_t05	2	대화09	A	5	Sepatu lari + topi (panas).	러닝화 + 모자.	스빠뚜 라리 + 또삐 (빠나스).	topi = 모자, panas = 더운	Kasut lari + topi (panas).	러닝화 + 모자.	까숫 라리 + 또삐 (빠나스).	kasut = 신발 (말레이, sepatu는 인니), topi = 모자
l2_d09_t06	2	대화09	B	6	Drink dimana?	음료 어디?	드링크 디마나?		Minuman di mana?	음료 어디?	미누만 디 마나?	minuman = 음료 (말레이)
l2_d09_t07	2	대화09	A	7	Aku bawa galon, share.	갤런 가져갈게, 공유.	아꾸 바와 갈론, 셰어.	galon = 갤런 (큰 물통)	Saya bawa tong, share.	큰 물통 가져갈게.	사야 바와 똥, 셰어.	tong = 큰 통 (말레이, galon은 양쪽)
l2_d09_t08	2	대화09	B	8	Wah, makasih kak.	와, 형 감사.	와, 마까시 깍.	kak = 형/언니 (호칭)	Wah, terima kasih kak.	와, 감사 형/언니.	와, 뜨리마 까시 깍.	kak = 형/언니 (말레이/인니)
l2_d09_t09	2	대화09	A	9	Setelah lari, brunch nasi padang.	러닝 후 nasi padang 브런치.	스뜰라 라리, 브런치 나시 빠당.	nasi padang = 인니 대표 음식	Selepas lari, brunch nasi lemak.	러닝 후 nasi lemak.	슬르빠스 라리, 브런치 나시 르막.	nasi lemak = 말레이 대표 음식 (nasi padang은 인니)
l2_d09_t10	2	대화09	B	10	Mantap! Ajak teman boleh?	좋아! 친구도 OK?	만땁! 아작 뜨만 볼레?		Best! Boleh ajak kawan?	좋아!	베스! 볼레 아작 까완?	
l2_d09_t11	2	대화09	A	11	Boleh, daftar dulu di link.	링크 등록 먼저.	볼레, 다프따르 둘루 디 링크.	daftar = 등록	Boleh, daftar dulu di link.	링크 등록.	볼레, 다프따르 둘루 디 링크.	daftar = 등록
l2_d09_t12	2	대화09	B	12	Oke, share linknya.	응, 링크 공유.	오께, 셰어 링크냐.		Okay, share linknya.	링크.	오케이, 셰어 링크냐.	
l2_d09_t13	2	대화09	A	13	WhatsApp grup juga ada.	왓츠앱 그룹도.	와츠압 그룹 주가 아다.		WhatsApp grup pun ada.	왓츠앱 그룹.	와츠압 그룹 뿐 아다.	
l2_d09_t14	2	대화09	B	14	Add aku ya.	추가해.	애드 아꾸 야.	add = 영어	Add saya ya.	추가.	애드 사야 야.	
l2_d10_t01	2	대화10	A	1	Maaf semalam aku ketus.	어제 밤 내가 까칠.	마앞 스말람 아꾸 끄뚜스.	ketus = 까칠한	Maaf semalam saya berkasar.	어제 까칠.	마앞 스말람 사야 브르까사르.	berkasar = 거칠게 굴다 (말레이)
l2_d10_t02	2	대화10	B	2	Aku tahu kamu lagi capek.	너 지친 거 알아.	아꾸 따후 까무 라기 짜뻑.		Saya tahu awak penat.	너 지친 거 알아.	사야 따후 아왁 쁘낫.	
l2_d10_t03	2	대화10	A	3	Bukan alasan tapi.	변명 아니지만.	부깐 알라산 따삐.	alasan = 이유	Bukan alasan tapi.	변명 아니지만.	부깐 알라산 따삐.	alasan = 이유
l2_d10_t04	2	대화10	B	4	Sudah, lupakan.	됐어, 잊어.	수다, 루빠깐.		Dah, lupakan.	됐어.	다, 루빠깐.	
l2_d10_t05	2	대화10	A	5	Aku traktir kopi besok?	내일 커피 한턱?	아꾸 트락띠르 꼬삐 베속?	traktir = 한턱	Saya belanja kopi esok?	내일 커피?	사야 블란자 꼬삐 에속?	belanja = 한턱
l2_d10_t06	2	대화10	B	6	Boleh, di Anomali coffee?	좋아, Anomali coffee?	볼레, 디 아노말리 커피?		Boleh, di Common Man Coffee?	좋아, Common Man Coffee?	볼레, 디 커먼 맨 커피?	Common Man Coffee = KL 명소 (Anomali는 자카르타)
l2_d10_t07	2	대화10	A	7	Iya, jam 11.	응, 11시.	이야, 잠 스블라스.		Ya, pukul 11.	응, 11시.	야, 뿌꿀 스블라스.	
l2_d10_t08	2	대화10	B	8	Aku jujur, kemarin agak hurt.	솔직히 어제 좀 hurt.	아꾸 주주르, 끄마린 아각 허트.	hurt = 영어	Saya jujur, semalam agak hurt.	솔직히 hurt.	사야 주주르, 스말람 아각 허트.	hurt = 영어
l2_d10_t09	2	대화10	A	9	Aku ngerti. Maaf banget.	이해. 정말 미안.	아꾸 응으르띠. 마앞 방엣.		Saya faham. Maaf gila.	이해. 정말 미안.	사야 파함. 마앞 길라.	
l2_d10_t10	2	대화10	B	10	Yang penting kita ngomong.	말하는 게 중요.	양 쁜띵 끼따 응오몽.	ngomong = 말하다 (구어)	Yang penting kita bercakap.	말하는 게 중요.	양 쁜띵 끼따 브르짜깝.	bercakap = 말하다 (말레이)
l2_d10_t11	2	대화10	A	11	Selalu kamu temen terbaik.	너 항상 베프.	슬랄루 까무 뜨믄 뜨르바익.		Awak selalu kawan terbaik saya.	너 베프.	아왁 슬랄루 까완 뜨르바익 사야.	
l2_d10_t12	2	대화10	B	12	Hahaha gombal kamu.	하하 작업이네.	하하하 곰발 까무.	gombal = 작업 멘트	Hahaha awak gatal.	하하 작업.	하하하 아왁 가딸.	gatal = 작업 멘트 (말레이, gombal은 인니)
l2_d10_t13	2	대화10	A	13	Beneran serius.	진심.	브너란 스리우스.		Betul-betul serius.	진심.	브뚤 브뚤 스리우스.	
l2_d10_t14	2	대화10	B	14	Sampai besok ya.	내일 봐.	삼빠이 베속 야.		Jumpa esok ya.	내일 봐.	줌빠 에속 야.	
l2_d11_t01	2	대화11	A	1	Sabtu kita ke Bogor?	토요일 Bogor?	삽뚜 끼따 끄 보고르?		Sabtu kita ke Cameron Highlands?	토요일 Cameron?	삽뚜 끼따 끄 카메론 하일랜즈?	Cameron Highlands = 말레이 산악 휴양지 (Bogor는 자카르타 근교)
l2_d11_t02	2	대화11	B	2	Boleh! Cuaca?	좋아! 날씨?	볼레! 쭈아짜?		Boleh! Cuaca?	좋아! 날씨?	볼레! 쭈아짜?	
