row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l6_d48_t07	6	대화48	A	7	Sekarang aku lebih percaya diri.	지금 자신감.	스까랑 아꾸 르비 쁘르짜야 디리.	percaya diri = 자신감	Sekarang saya lebih yakin diri.	자신감.	스까랑 사야 르비 야낀 디리.	yakin diri = 자신감 (말레이, percaya diri도 양쪽)
l6_d48_t08	6	대화48	B	8	Karena cinta kita.	우리 사랑 덕.	까르나 친따 끼따.		Sebab cinta kita.	사랑 덕.	스밥 친따 끼따.	
l6_d48_t09	6	대화48	A	9	Apa lagi yang kamu mau dari hidup?	인생에서 더 원하는?	아빠 라기 양 까무 마우 다리 히둡?		Apa lagi awak nak dari hidup?	인생에서?	아빠 라기 아왁 낙 다리 히둡?	
l6_d48_t10	6	대화48	B	10	Cuma kamu, sehat selamanya.	너 건강하길.	쭈마 까무, 세핫 슬라마냐.		Cuma awak, sihat selamanya.	너 건강.	쭈마 아왁, 시핫 슬라마냐.	
l6_d48_t11	6	대화48	A	11	Aku juga sama.	나도 같아.	아꾸 주가 사마.		Saya pun sama.	나도 같아.	사야 뿐 사마.	
l6_d48_t12	6	대화48	B	12	Cheers untuk 50 tahun lagi.	50년 더, cheers.	치어스 운뚝 리마 뿔루 따훈 라기.	cheers = 영어	Cheers untuk 50 tahun lagi.	50년 더.	치어스 운뚝 리마 뿔루 따훈 라기.	cheers = 영어
l6_d48_t13	6	대화48	A	13	Forever and always.	forever and always.	포에버 앤 올웨이즈.		Forever and always.	forever and always.	포에버 앤 올웨이즈.	
l6_d49_t01	6	대화49	A	1	10 tahun, decade!	10년, decade!	스뿔루 따훈, 디케이드!	decade = 영어	10 tahun, decade!	10년!	스뿔루 따훈, 디케이드!	decade = 영어
l6_d49_t02	6	대화49	B	2	Wow, perjalanan panjang.	와, 긴 여정.	와우, 쁘르잘라난 빤장.	perjalanan = 여정	Wow, perjalanan panjang.	긴 여정.	와우, 쁘르잘라난 빤장.	perjalanan = 여정
l6_d49_t03	6	대화49	A	3	Aku reservasi resort di Maldives.	Maldives 리조트 예약.	아꾸 레세르바시 리조르 디 몰디브.		Saya tempah resort di Maldives.	Maldives.	사야 뜸빠 리조르 디 몰디브.	tempah = 예약 (말레이, reservasi는 양쪽)
l6_d49_t04	6	대화49	B	4	Maldives! Mimpi banget!	Maldives! 꿈!	몰디브! 미음삐 방엣!		Maldives! Impian gila!	꿈!	몰디브! 임삐안 길라!	impian = 꿈 (말레이, mimpi는 양쪽)
l6_d49_t05	6	대화49	A	5	Overwater villa, 5 hari.	오버워터 빌라, 5일.	오버워터 빌라, 리마 하리.		Overwater villa, 5 hari.	5일.	오버워터 빌라, 리마 하리.	
l6_d49_t06	6	대화49	B	6	Aku menangis terharu.	감동 울어.	아꾸 므낭이스 뜨르하루.	terharu = 감동	Saya menangis terharu.	감동.	사야 므낭이스 뜨르하루.	terharu = 감동
l6_d49_t07	6	대화49	A	7	Kamu pantas dapat dunia.	세상 받아.	까무 빤따스 다빳 두니아.	pantas = 받을 만한	Awak layak dapat dunia.	받아.	아왁 라약 다빳 두니아.	layak = 받을 만한 (말레이, pantas는 양쪽)
l6_d49_t08	6	대화49	B	8	Aku punya hadiah juga.	나도 선물.	아꾸 뿐야 하디아 주가.		Saya ada hadiah juga.	선물.	사야 아다 하디아 주가.	
l6_d49_t09	6	대화49	A	9	Apa?	뭐?	아빠?		Apa?	뭐?	아빠?	
l6_d49_t10	6	대화49	B	10	Tato kecil nama kamu.	네 이름 작은 타투.	따또 끄찔 나마 까무.	tato = 타투	Tatu kecil nama awak.	작은 타투.	따뚜 끄찔 나마 아왁.	tatu = 타투 (말레이 철자, tato는 인니)
l6_d49_t11	6	대화49	A	11	Beneran?! Dimana?	진짜?! 어디?	브너란?! 디마나?		Betul ke?! Di mana?	진짜?!	브뚤 끄?! 디 마나?	
l6_d49_t12	6	대화49	B	12	Pergelangan tangan, simbol forever.	손목, forever 상징.	쁘르글랑안 땅안, 심볼 포에버.	pergelangan tangan = 손목	Pergelangan tangan, simbol forever.	손목.	쁘르글랑안 땅안, 심볼 포에버.	pergelangan tangan = 손목
l6_d49_t13	6	대화49	A	13	Aku cinta kamu lebih dari kata.	말 이상 사랑.	아꾸 친따 까무 르비 다리 까따.		Saya cinta awak lebih dari kata.	말 이상.	사야 친따 아왁 르비 다리 까따.	
l6_d50_t01	6	대화50	A	1	Yuk ke rooftop hotel Skye sekarang.	Skye 옥상 가자.	육 끄 루프똡 호뗄 스카이 스까랑.		Jom ke rooftop Heli Lounge KL Tower sekarang.	Heli Lounge KL Tower 가자.	좀 끄 루프똡 헬리 라운지 께엘 타워 스까랑.	Heli Lounge = KL Tower 옥상 바 (Skye는 자카르타)
l6_d50_t02	6	대화50	B	2	Sekarang? Jam 10 malam.	지금? 10시.	스까랑? 잠 스뿔루 말람.		Sekarang? Pukul 10 malam.	10시?	스까랑? 뿌꿀 스뿔루 말람.	
l6_d50_t03	6	대화50	A	3	Iya, lihat city lights.	응, 시티 라이트.	이야, 리핫 시티 라이츠.	city lights = 영어	Ya, tengok city lights.	시티 라이트.	야, 뜽옥 시티 라이츠.	city lights = 영어
l6_d50_t04	6	대화50	B	4	Aku siap dalam 10 menit.	10분 준비.	아꾸 시압 달람 스뿔루 므닛.		Saya sedia dalam 10 minit.	10분.	사야 스디아 달람 스뿔루 미닛.	
l6_d50_t05	6	대화50	A	5	Pakai dress hitam ya.	검은 드레스.	빠까이 드레스 히땀 야.	hitam = 검정	Pakai dress hitam ya.	검은 드레스.	빠까이 드레스 히땀 야.	hitam = 검정
l6_d50_t06	6	대화50	B	6	Kamu bawa jaket aku.	내 잠바 가져와.	까무 바와 자껫 아꾸.		Awak bawa jaket saya.	내 잠바.	아왁 바와 자껫 사야.	
l6_d50_t07	6	대화50	A	7	Cocktail di rooftop, romantic.	옥상 칵테일, 로맨틱.	칵테일 디 루프똡, 로맨띡.		Cocktail di rooftop, romantik.	칵테일.	칵테일 디 루프똡, 로맨띡.	
l6_d50_t08	6	대화50	B	8	View Jakarta dari atas, magic.	위에서 자카르타 뷰, magic.	뷰 자카르타 다리 아따스, 매직.		View KL dari atas, magic.	KL 뷰.	뷰 께엘 다리 아따스, 매직.	
l6_d50_t09	6	대화50	A	9	Aku reservasi pojok romantis.	로맨틱 코너 예약.	아꾸 레세르바시 뽀족 로맨띠스.	pojok = 코너	Saya tempah corner romantik.	로맨틱 코너.	사야 뜸빠 코너 로맨띡.	corner = 영어 (말레이, pojok은 인니)
