row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l5_d10_t05	5	대화10	B	5	Buktikan dong! Kasih bunga?	증명해! 꽃?	부띠깐 동! 까시 붕아?	buktikan = 증명, bunga = 꽃	Buktikan la! Bagi bunga?	증명! 꽃?	부띠깐 라! 바기 붕아?	buktikan = 증명, bunga = 꽃
l5_d10_t06	5	대화10	A	6	Besok aku bawa.	내일 가져올게.	베속 아꾸 바와.		Esok saya bawa.	내일 가져올게.	에속 사야 바와.	
l5_d10_t07	5	대화10	B	7	Tapi Byeon Wooseok juga nangis di scene 3.	근데 변우석 신3에서 울어.	따삐 변우석 주가 낭이스 디 신 띠가.		Tapi Byeon Wooseok pun menangis di scene 3.	변우석 신3 울어.	따삐 변우석 뿐 므낭이스 디 신 띠가.	
l5_d10_t08	5	대화10	A	8	Aku juga bisa nangis kalau perlu.	필요하면 나도 울어.	아꾸 주가 비사 낭이스 깔라우 쁘를루.	perlu = 필요	Saya pun boleh menangis kalau perlu.	필요하면 울어.	사야 뿐 볼레 므낭이스 깔라우 쁘를루.	
l5_d10_t09	5	대화10	B	9	Hahaha lebay banget kamu!	하하 너 너무 오바!	하하하 르베이 방엣 까무!	lebay = 오버 (구어, lebih)	Hahaha melebih-lebih gila awak!	오바!	하하하 믈르비 르비 길라 아왁!	melebih-lebih = 오버하다 (말레이, lebay는 인니 구어)
l5_d10_t10	5	대화10	A	10	Jadi, mau ke aku jadi cowo kamu?	그래서, 나 너 남친 될까?	자디, 마우 아꾸 자디 쪼오 까무?		Jadi, nak saya jadi lelaki awak?	나 너 남친 될까?	자디, 낙 사야 자디 를라끼 아왁?	
l5_d10_t11	5	대화10	B	11	Eh? Tunggu, kita lanjut nonton dulu.	어? 잠깐, 시청 먼저.	에? 뚱구, 끼따 란줏 논똔 둘루.		Eh? Tunggu, kita teruskan tonton dulu.	어? 시청 먼저.	에? 뚱구, 끼따 뜨루스깐 똔똔 둘루.	
l5_d10_t12	5	대화10	A	12	Oke, tapi pikirin jawaban ya.	OK, 답 생각해놔.	오께, 따삐 삐끼린 자와반 야.	jawaban = 답	Okay, tapi fikir jawapan ya.	OK, 답.	오케이, 따삐 피끼르 자와빤 야.	jawapan = 답 (말레이 철자, jawaban은 인니)
l4_d04_t01	4	대화04	A	1	Permisi, ini meja kosong?	저기, 빈 자리?	쁘르미시, 이니 메자 꼬송?	meja = 테이블, kosong = 빈	Maaf, ini meja kosong?	저기, 빈 자리?	마앞, 이니 메자 꼬송?	meja = 테이블, kosong = 빈
l4_d04_t02	4	대화04	B	2	Kosong. Silakan duduk.	비었어. 앉으세요.	꼬송. 실라깐 두둑.	silakan = ~하세요	Kosong. Sila duduk.	비었어. 앉으세요.	꼬송. 실라 두둑.	sila = ~하세요
l4_d04_t03	4	대화04	B	3	Annyeong haseyo? Hangugin?	안녕하세요? 한국인?	안녕하세요? 항우긴?	Annyeong haseyo = 한국어 차용	Annyeong haseyo? Hangugin?	안녕하세요? 한국인?	안녕하세요? 항우긴?	Annyeong haseyo = 한국어 차용
l4_d04_t04	4	대화04	A	4	Wah, kamu bisa Korea?	와, 한국어 가능?	와, 까무 비사 꼬레아?		Wah, awak boleh Korea?	와, 한국어 가능?	와, 아왁 볼레 꼬레아?	
l4_d04_t05	4	대화04	B	5	Sedikit. Belajar 2 tahun.	조금. 2년 공부.	스디낏. 블라자르 두아 따훈.		Sikit. Belajar 2 tahun.	조금. 2년 공부.	시낏. 블라자르 두아 따훈.	
l4_d04_t06	4	대화04	A	6	Aku Jiyoung, liburan dari Seoul.	지영, 서울에서 휴가.	아꾸 지영, 리부란 다리 세울.	liburan = 휴가	Saya Jiyoung, cuti dari Seoul.	지영, 휴가.	사야 지영, 쭈띠 다리 세울.	cuti = 휴가 (말레이, liburan은 양쪽)
l4_d04_t07	4	대화04	B	7	Aku Andi. Kerja di hotel Bali.	안디. 발리 호텔 근무.	아꾸 안디. 끄르자 디 호뗄 발리.		Saya Aiman. Kerja di hotel Langkawi.	아이만. 랑까위 호텔.	사야 아이만. 끄르자 디 호뗄 랑까위.	
l4_d04_t08	4	대화04	A	8	Kebetulan banget! Aku ke Bali besok.	우연이네! 내일 발리 가.	끄브뚤란 방엣! 아꾸 끄 발리 베속.	kebetulan = 우연	Kebetulan gila! Saya ke Langkawi esok.	우연! 내일 랑까위.	끄브뚤란 길라! 사야 끄 랑까위 에속.	kebetulan = 우연
l4_d05_t01	4	대화05	B	1	Hari ini di Jakarta apa rencana?	오늘 자카르타 계획?	하리 이니 디 자카르타 아빠 른짜나?		Hari ini di KL apa rancangan?	오늘 KL 계획?	하리 이니 디 께엘 아빠 란짱안?	
l4_d05_t02	4	대화05	A	2	Belum ada. Rekomendasi?	아직. 추천?	블룸 아다. 레꼬멘다시?	rekomendasi = 추천	Belum ada. Cadangan?	아직. 추천?	블룸 아다. 짜당안?	cadangan = 추천 (말레이, rekomendasi는 양쪽)
l4_d05_t03	4	대화05	B	3	Kota Tua. Sejarah Jakarta.	꼬따 뚜아. 자카르타 역사.	꼬따 뚜아. 스자라 자카르타.	Kota Tua = 옛 시가지, sejarah = 역사	Pasar Seni. Sejarah KL.	빠사르 스니. KL 역사.	빠사르 스니. 스자라 께엘.	Pasar Seni = KL 옛 시장 (말레이, Kota Tua는 자카르타), sejarah = 역사
l4_d05_t04	4	대화05	A	4	Bisa antar?	안내해줄래?	비사 안따르?	antar = 안내하다	Boleh hantar?	안내해줄래?	볼레 한따르?	hantar = 안내하다 (말레이, antar는 양쪽)
l4_d05_t05	4	대화05	B	5	Boleh. Aku libur hari ini.	좋아. 오늘 쉬는 날.	볼레. 아꾸 리부르 하리 이니.	libur = 쉬다	Boleh. Saya cuti hari ini.	좋아. 쉬는 날.	볼레. 사야 쭈띠 하리 이니.	cuti = 쉬다
l4_d05_t06	4	대화05	A	6	Pakai Grab atau MRT?	Grab 아님 MRT?	빠까이 그랍 아따우 엠알띠?	Grab = 인니 라이드앱, MRT = 자카르타 지하철	Pakai Grab atau MRT?	Grab 아님 MRT?	빠까이 그랍 아따우 엠알띠?	Grab = 말레이/인니 라이드앱, MRT = KL 지하철
l4_d05_t07	4	대화05	B	7	MRT lebih cepat. Macet jam sibuk.	MRT 빠름. 러시아워 막힘.	엠알띠 르비 쯔빳. 마쩻 잠 시북.	jam sibuk = 러시아워	MRT lebih cepat. Sesak waktu sibuk.	MRT 빠름. 러시아워.	엠알띠 르비 쯔빳. 스삭 왁뚜 시북.	sesak = 막힘 (말레이, macet는 인니)
l4_d05_t08	4	대화05	A	8	Yuk berangkat sekarang.	지금 출발.	육 브랑깟 스까랑.	yuk = 권유 (구어)	Jom berangkat sekarang.	지금 출발.	좀 브랑깟 스까랑.	jom = 권유 (말레이, yuk은 인니)
l4_d06_t01	4	대화06	B	1	Selamat datang di Hotel Sanur Beach.	사누르 비치 호텔 환영.	슬라맛 다땅 디 호뗄 사누르 비치.	selamat datang = 환영	Selamat datang di Hotel Cherating Beach.	Cherating Beach 호텔 환영.	슬라맛 다땅 디 호뗄 쩨라띵 비치.	selamat datang = 환영, Cherating = 말레이 동부 해변 (Sanur는 발리)
l4_d06_t02	4	대화06	A	2	Wah, kamu kerja di sini?	와, 여기서 일해?	와, 까무 끄르자 디 시니?		Wah, awak kerja di sini?	와, 여기서 일해?	와, 아왁 끄르자 디 시니?	
l4_d06_t03	4	대화06	B	3	Iya. Aku siapin kamar terbaik.	응. 최고 방 준비.	이야, 아꾸 시아삔 까마르 뜨르바익.	kamar = 방	Ya. Saya sediakan bilik terbaik.	응. 최고 방 준비.	야. 사야 스디아깐 빌릭 뜨르바익.	bilik = 방 (말레이, kamar는 인니)
l4_d06_t04	4	대화06	A	4	Terima kasih, Andi!	고마워, 안디!	뜨리마 까시, 안디!		Terima kasih, Aiman!	고마워, 아이만!	뜨리마 까시, 아이만!	
l4_d06_t05	4	대화06	B	5	Rooftop bar lantai 5. View bagus.	5층 옥상 바. 뷰 좋아.	루프똡 바 란따이 리마. 뷰 바구스.	lantai = 층, view = 영어	Rooftop bar tingkat 5. Pemandangan cantik.	5층 옥상.	루프똡 바 띵깟 리마. 쁘만당안 짠띡.	pemandangan = 뷰 (말레이, view는 영어)
l4_d06_t06	4	대화06	A	6	Jam berapa shift kamu selesai?	근무 몇 시 끝?	잠 브라빠 시프트 까무 슬레사이?	shift = 영어, selesai = 끝	Pukul berapa shift awak habis?	근무 끝?	뿌꿀 브라빠 시프트 아왁 하비스?	habis = 끝 (말레이, selesai는 양쪽)
l4_d06_t07	4	대화06	B	7	Jam 6 sore. Mau jalan-jalan bareng?	오후 6시. 같이 산책?	잠 으남 소레. 마우 잘란 잘란 바릉?		Pukul 6 petang. Nak jalan-jalan sama-sama?	6시. 같이?	뿌꿀 으남 쁘땅. 낙 잘란 잘란 사마 사마?	
l4_d06_t08	4	대화06	A	8	Boleh! Aku siap di lobby.	좋아! 로비에서 대기.	볼레! 아꾸 시압 디 로비.	lobby = 영어 차용	Boleh! Saya tunggu di lobi.	좋아! 로비.	볼레! 사야 뚱구 디 로비.	lobi = 로비 (말레이 철자, lobby는 영어)
l4_d07_t01	4	대화07	A	1	Sawah ini cantik sekali.	논 정말 예뻐.	사와 이니 짠띡 스깔리.	sawah = 논	Ladang teh ni cantik sangat.	차밭 예뻐.	라당 떼 니 짠띡 상앗.	ladang teh = 차 농장 (말레이, sawah는 논 — 인니)
l4_d07_t02	4	대화07	B	2	Tegallalang, sawah berundak.	Tegallalang, 계단식 논.	뜨갈랄랑, 사와 브룬닥.	berundak = 계단식	BOH Tea, ladang teh terbesar Malaysia.	BOH, 말레이 최대.	보 떼, 라당 떼 뜨르브사르 말레이시아.	BOH = 말레이 대표 차 브랜드, terbesar = 최대
l4_d07_t03	4	대화07	A	3	Foto dulu! Sini.	사진! 와봐.	포또 둘루! 시니.		Foto dulu! Sini.	사진!	포또 둘루! 시니.	
l4_d07_t04	4	대화07	B	4	Aku ambilin pose bagus.	좋은 포즈 찍어줄게.	아꾸 암빌린 뽀세 바구스.	ambilin = 찍어주다 (구어)	Saya ambilkan pose bagus.	좋은 포즈.	사야 암빌깐 뽀세 바구스.	ambilkan = 찍어주다 (말레이)
l4_d07_t05	4	대화07	A	5	Sama kamu juga foto.	너도 같이.	사마 까무 주가 포또.		Sama awak juga foto.	너도 같이.	사마 아왁 주가 포또.	
l4_d07_t06	4	대화07	B	6	Pakai timer 10 detik.	타이머 10초.	빠까이 따이머르 스뿔루 데띡.	timer = 영어, detik = 초	Pakai timer 10 saat.	타이머 10초.	빠까이 따이머르 스뿔루 사앗.	saat = 초 (말레이, detik는 양쪽)
l4_d07_t07	4	대화07	A	7	Bagus banget hasilnya!	결과 좋다!	바구스 방엣 하실냐!		Cantik gila hasilnya!	결과 좋다!	짠띡 길라 하실냐!	
l4_d07_t08	4	대화07	B	8	Kirim ke aku ya, aku post IG.	나한테 보내, IG 올릴게.	끼림 끄 아꾸 야, 아꾸 포스뜨 IG.	kirim = 보내다, post = 영어	Hantar kepada saya, saya post IG.	나한테 보내, IG.	한따르 끄빠다 사야, 사야 포스뜨 IG.	hantar = 보내다 (말레이, kirim은 양쪽)
