row_id	course	dialogue_id	speaker	turn	id_target	id_ko	id_roman	id_note	ms_target	ms_ko	ms_roman	ms_note
l6_d20_t01	6	대화20	A	1	Cantik, sendirian?	예쁜데, 혼자야?	짠띡, 슨디리안?	cantik = 예쁘다, sendirian = 혼자	Cantik, sorang?	예쁜데, 혼자야?	짠띡, 소랑?	cantik = 예쁘다, sorang = 혼자 (말레이 구어)
l6_d20_t02	6	대화20	B	2	Lagi nunggu temen.	친구 기다려.	라기 눙구 뜨믄.	nunggu = menunggu 구어	Tengah tunggu kawan.	친구 기다려.	뜨응아 뚱구 까완.	kawan = 친구 (말레이 표준, temen은 인니)
l6_d20_t03	6	대화20	A	3	Aku temenin sebentar.	잠깐 같이 있어줄게.	아꾸 뜨므닌 스븐따르.	temenin = menemani 구어	Saya temani sekejap.	잠깐 같이.	사야 뜨마니 스끄잡.	temani = 함께 있다, sekejap = 잠깐 (말레이)
l6_d20_t04	6	대화20	B	4	Makasih, tapi nggak usah.	고맙지만 됐어.	마까시, 따삐 응각 우사.	nggak usah = 필요 없다	Terima kasih, tapi tak payah.	고맙지만 됐어.	뜨리마 까시, 따삐 딱 빠야.	tak payah = 필요 없다 (말레이 구어)
l6_d20_t05	6	대화20	A	5	Cuma ngobrol doang.	그냥 얘기만.	쭈마 응오브롤 도앙.	doang = 그냥 (구어)	Cuma berbual je.	그냥 얘기만.	쭈마 브르부알 즈.	berbual = 대화하다 (말레이), je = 그냥
l6_d20_t06	6	대화20	B	6	Aku lagi nggak mood.	기분 아냐.	아꾸 라기 응각 무드.	mood = 영어 차용	Saya tengah tak mood.	기분 아냐.	사야 뜨응아 딱 무드.	tengah = ~중 (말레이), mood = 영어 차용
l6_d20_t07	6	대화20	A	7	Boleh nomor?	번호 줄래?	볼레 노모르?		Boleh nombor?	번호 줄래?	볼레 놈보르?	
l6_d20_t08	6	대화20	B	8	Maaf, nggak bagi.	미안, 안 줘.	마앞, 응각 바기.	bagi = 나눠주다	Maaf, tak bagi.	미안, 안 줘.	마앞, 딱 바기.	bagi = 나눠주다
l6_d20_t09	6	대화20	A	9	Yaudah deh.	그럼 됐어.	야우다 데.	yaudah = 그럼 (구어)	Ya sudah la.	그럼 됐어.	야 수다 라.	ya sudah la = 그럼 (말레이 구어)
l6_d20_t10	6	대화20	B	10	Selamat malam.	잘 가.	슬라맛 말람.		Selamat malam.	잘 가.	슬라맛 말람.	
l6_d21_t01	6	대화21	B	1	Itu siapa di story kamu?	니 스토리 그 사람 누구야?	이뚜 시아빠 디 스또리 까무?	story = IG 스토리	Itu siapa dalam story awak?	니 스토리 그 사람 누구야?	이뚜 시아빠 달람 스또리 아왁?	story = IG 스토리
l6_d21_t02	6	대화21	A	2	Mantan teman SMA.	고등학교 친구.	만딴 뜨만 에스엠아.	mantan = 전(前), SMA = 고등학교	Bekas kawan sekolah.	학교 친구.	브까스 까완 스꼴라.	bekas = 전(前) (말레이, mantan은 인니), sekolah = 학교
l6_d21_t03	6	대화21	B	3	Kok cuma berdua?	왜 둘이만?	꼭 쭈마 브르두아?	kok = 왜 (구어)	Kenapa cuma berdua?	왜 둘이만?	끄나빠 쭈마 브르두아?	
l6_d21_t04	6	대화21	A	4	Reuni kecil kemarin.	어제 작은 모임.	르우니 끄찔 끄마린.	reuni = 동창회	Reuni kecil semalam.	어제 작은 모임.	르우니 끄찔 스말람.	reuni = 동창회, semalam = 어제 (말레이)
l6_d21_t05	6	대화21	B	5	Aku nggak diundang.	나 초대 안 했어.	아꾸 응각 디운당.	diundang = 초대받다	Saya tak dijemput.	나 초대 안 했어.	사야 딱 디즘붓.	dijemput = 초대받다 (말레이, diundang)
l6_d21_t06	6	대화21	A	6	Bukan acara couple.	커플 자리 아니라.	부깐 아짜라 쪼우플.	acara = 행사	Bukan acara couple.	커플 자리 아니라.	부깐 아짜라 코우플.	acara = 행사
l6_d21_t07	6	대화21	B	7	Tetap aja kasih tahu.	그래도 알려줬어야지.	뜨땁 아자 까시 따후.	kasih tahu = 알려주다	Tetap je beritahu.	그래도 알려줬어야지.	뜨땁 즈 브리따후.	beritahu = 알려주다 (말레이 한 단어)
l6_d21_t08	6	대화21	A	8	Maaf, lupa.	미안, 깜빡.	마앞, 루빠.		Maaf, lupa.	미안, 깜빡.	마앞, 루빠.	
l6_d21_t09	6	대화21	B	9	Lain kali tag aku.	다음엔 태그해.	라인 깔리 딱 아꾸.	tag = IG 태그	Lain kali tag saya.	다음엔 태그해.	라인 깔리 딱 사야.	tag = IG 태그
l6_d21_t10	6	대화21	A	10	Oke, janji.	오케이, 약속.	오께, 잔지.	janji = 약속	Okay, janji.	오케이, 약속.	오케이, 잔지.	janji = 약속
l6_d22_t01	6	대화22	A	1	Kamu mau?	원해?	까무 마우?	mau = 원하다 (consent 핵심 동사)	Awak nak?	원해?	아왁 낙?	nak = 원하다 (말레이 구어, consent 핵심)
l6_d22_t02	6	대화22	B	2	Aku ragu.	망설여져.	아꾸 라구.	ragu = 망설이다	Saya ragu.	망설여져.	사야 라구.	ragu = 망설이다
l6_d22_t03	6	대화22	A	3	Kita stop.	그만하자.	끼따 스똡.	stop = 영어 차용	Kita stop.	그만하자.	끼따 스똡.	stop = 영어 차용
l6_d22_t04	6	대화22	B	4	Bukan soal kamu.	너 때문 아냐.	부깐 소알 까무.	soal = 문제	Bukan soal awak.	너 때문 아냐.	부깐 소알 아왁.	soal = 문제
l6_d22_t05	6	대화22	A	5	Kapan kamu siap, kasih tahu.	준비되면 알려줘.	까빤 까무 시압, 까시 따후.	siap = 준비되다	Bila awak sedia, beritahu.	준비되면 알려줘.	빌라 아왁 스디아, 브리따후.	sedia = 준비되다 (말레이, siap도 사용)
l6_d22_t06	6	대화22	B	6	Aku takut tergesa.	서두를까 무서워.	아꾸 따꿋 뜨르그사.	tergesa = 서두름	Saya takut tergesa-gesa.	서두를까 무서워.	사야 따꿋 뜨르그사 그사.	tergesa-gesa = 서두름 (말레이 표준 reduplication)
l6_d22_t07	6	대화22	A	7	Nggak ada yang dipaksa.	강요 없어.	응각 아다 양 디빡사.	dipaksa = 강요받다	Tak ada yang dipaksa.	강요 없어.	딱 아다 양 디빡사.	dipaksa = 강요받다
l6_d22_t08	6	대화22	B	8	Makasih sabar.	인내심 고마워.	마까시 사바르.	sabar = 인내	Terima kasih sabar.	인내심 고마워.	뜨리마 까시 사바르.	sabar = 인내
l6_d22_t09	6	대화22	A	9	Tidur aja yuk.	그냥 자자.	띠두르 아자 육.	yuk = ~하자 (구어 권유)	Tidur je jom.	그냥 자자.	띠두르 즈 좀.	jom = ~하자 (말레이 구어, yuk은 인니)
l6_d22_t10	6	대화22	B	10	Peluk doang.	안고만.	쁠룩 도앙.	peluk = 포옹	Peluk je.	안고만.	쁠룩 즈.	peluk = 포옹
